RYM Album, First Name,Last Name,First Name localized, Last Name localized,Title,Release_Date,Rating,Ownership,Purchase Date,Media Type
"163338","","Traun","","","The Deserts of Traun, Part III: The Lilac Moon","2003","7","n","",""
"8481695","","Traun","","","The Lilac Moon","2017","7","n","",""
"15425502","","Traveller","","","Homesick Ep","2023","4","n","",""
"14431101","Joshua","Travis","","","No Rest","2022","4","n","",""
"11204715","","Trepalium","","","From the Ground","2020","8","n","",""
"5836936","","Trepalium","","","Voodoo Moonshine","2014","7","n","",""
"12028024","","tricot","","","10","2020","6","n","",""
"8059803","","tricot","","","3","2017","7","n","",""
"14894993","","tricot","","","不出来","2022","4","n","",""
"15688339","","Trifecta","","","The New Normal","2024","6","n","",""
"5424713","","Trioscapes","","","Digital Dream Sequence","2014","8","n","",""
"3876010","","Trioscapes","","","Separate Realities","2012","8","n","",""
"10206063","","Tripsitter","","","The Other Side of Sadness","2019","4","n","",""
"15720246","","Triton Project","","","Messenger's Quest","2024","6","n","",""
"11371808","","Trivium","","","Amongst the Shadows &amp; the Stones","2020","7","n","",""
"265682","","Trivium","","","Ascendancy","2005","6","n","",""
"11777999","","Trivium","","","Bleed Into Me (Acoustic)","2020","7","n","",""
"11183908","","Trivium","","","Catastrophist","2020","5","n","",""
"13498152","","Trivium","","","Feast of Fire","2021","5","n","",""
"13349225","","Trivium","","","In the Court of the Dragon","2021","6","n","",""
"13497423","","Trivium","","","In the Court of the Dragon","2021","6","n","",""
"3511213","","Trivium","","","In Waves","2011","2","n","",""
"10121703","","Trivium","","","Pillars of Serpents","2019","5","n","",""
"1624959","","Trivium","","","Shogun","2008","9","n","",""
"6650436","","Trivium","","","Silence in the Snow","2015","3","n","",""
"6650406","","Trivium","","","Silence in the Snow","2015","1","n","",""
"415472","","Trivium","","","The Crusade","2006","8","n","",""
"8531446","","Trivium","","","The Sin and the Sentence","2017","4","n","",""
"4604086","","Trivium","","","Vengeance Falls","2013","2","n","",""
"11181765","","Trivium","","","What the Dead Men Say","2020","7","n","",""
"11285787","","Trivium","","","What the Dead Men Say / Catastrophist","2020","7","n","",""
"10397114","","Troldhaugen","","","E.E.T.","2019","7","n","",""
"8479042","","Troldhaugen","","","Idio+Syncrasies","2017","8","n","",""
"5784917","","Troldhaugen","","","Obzkure Anekdotez for Maniakal Massez","2014","7","n","",""
"4146788","","Troldhaugen","","","Ramshackle","2012","6","n","",""
"14539258","The","Tronosonic Experience","","","The Shadow, Vol. 2","2022","7","n","",""
"604305","","Trophy Scars","","","Alphabet. Alphabets.","2006","8","n","",""
"11421288","","Trophy Scars","","","Artist. Artists.","2020","8","n","",""
"11658085","","Trophy Scars","","","Astral Pariah","2021","8","n","",""
"1616604","","Trophy Scars","","","Bad Luck","2009","9","n","",""
"2996179","","Trophy Scars","","","Darkness, Oh Hell","2010","10","o","","LP"
"340557","","Trophy Scars","","","Darts to the Sea","2003","7","n","",""
"349847","","Trophy Scars","","","Goodnight Alchemy","2005","8","n","",""
"4038361","","Trophy Scars","","","Holy Vacants","2014","10","o","","LP"
"145195","","Trophy Scars","","","Hospital Music for the Aesthetics of Language","2003","9","n","",""
"11655091","","Trophy Scars","","","Mother","2020","8","n","",""
"3167923","","Trophy Scars","","","Never Born, Never Dead","2011","10","n","",""
"8371785","","Trophy Scars","","","Panic Machine","2017","8","n","",""
"10382879","","Tropical Fuck Storm","","","Braindrops","2019","3","n","",""
"14746490","","T-Square","","","WISH","2022","4","n","",""
"6114","","Tuatara","","","Breaking the Ethers","1997","8","n","",""
"46691","","Tuatara","","","Trading With the Enemy","1998","9","n","",""
"5716307","","Tuatara","","","Underworld","2014","7","n","",""
"16054796","","Tub Ring","","","Green Light","2024","6","n","",""
"16043086","","Tub Ring","","","Keeping Your Memory Alive","2024","8","n","",""
"16072577","","Tub Ring","","","Last and First Men","2024","7","n","",""
"14792864","","Tulip","","","Derangement, Exquisite Tenderness","2022","7","n","",""
"10161296","","Tulip","","","Tulip","2019","5","n","",""
"15642953","","Turbulence","","","Binary Dream","2024","8","n","",""
"14841904","Chris","Turner","","","Steezy (Instrumental)","2022","7","n","",""
"13167660","","Twelve Foot Ninja","","","Long Way Home","2021","5","n","",""
"7551556","","Twelve Foot Ninja","","","Outlier","2016","7","n","",""
"13368406","","Twelve Foot Ninja","","","Vengeance","2021","7","n","",""
"11009967","","Tzun Tzu","","","The Forbidden City","2020","7","n","",""
"16052864","","Ubiquity","","","The Ascendant Travels Among the Stars","2024","9","n","",""
"15575944","","Ugly","","","Twice Around the Sun","2024","6","n","",""
"15737098","","Ulcerate","","","Cutting the Throat of God","2024","9","n","",""
"11196352","","Ulcerate","","","Stare Into Death and Be Still","2020","8","n","",""
"15747930","","Ulcerate","","","The Dawn Is Hollow","2024","7","n","",""
"4624753","","Ulcerate","","","Vermis","2013","7","n","",""
"15655787","","Ulterror","","","Transcendent Origins","2024","5","n","",""
"15242560","","Ultraphauna","","","No No No No","2023","8","n","",""
"15774330","","Ulvik","","","Last Rites | Dire Omens","2024","5","n","",""
"11373677","","Umbra Vitae","","","Mantra of Madness","2020","5","n","",""
"11314026","","Umbra Vitae","","","Return to Zero","2020","7","n","",""
"11306872","","Umbra Vitae","","","Shadow of Life","2020","6","n","",""
"10093676","","Umpfel","","","As the Waters Cover the Sea","2019","8","n","",""
"14710191","","Unaligned","","","Inner Dimensions","2022","6","n","",""
"15808955","","Uncanny","","","Shroomsday","2024","7","n","",""
"15529695","","Underneath","","","From the Gut of Gaia","2024","7","n","",""
"13383613","","Underoath","","","Damn Excuses","2021","7","n","",""
"546323","","Underoath","","","Define the Great Line","2006","7","n","",""
"9022083","","Underoath","","","Erase Me","2018","6","n","",""
"10457890","","Underoath","","","Loneliness","2019","6","n","",""
"1618100","","Underoath","","","Lost in the Sound of Separation","2008","7","n","",""
"3082542","","Underoath","","","Ø (Disambiguation)","2010","5","n","",""
"9024080","","Underoath","","","On My Teeth","2018","6","n","",""
"9104437","","Underoath","","","Rapture","2018","3","n","",""
"16048032","","Underoath","","","Teeth","2024","4","n","",""
"16286299","","Underoath","","","The Place After This One","2025","5","n","",""
"159374","","Underoath","","","They're Only Chasing Safety","2004","6","n","",""
"13464921","","Underoath","","","Voyeurist","2022","5","n","",""
"14855001","","Under the Reefs Orchestra","","","Sakurajima","2022","7","n","",""
"12350450","","Under the Reefs Orchestra","","","Under the Reefs Orchestra","2020","3","n","",""
"3377338","","Unexpect","","","Fables of the Sleepless Empire","2011","10","n","",""
"557487","","Unexpect","","","In a Flesh Aquarium","2006","10","n","",""
"29192","","Unexpect","","","Utopia","1999","6","n","",""
"120864","","Unexpect","","","_We, Invaders","2003","9","n","",""
"15268068","","Unfurl","","","Ascension","2023","4","n","",""
"5518211","","United Nations","","","The Next Four Years","2014","7","n","",""
"7178861","","Universe 217","","","Change","2016","7","n","",""
"15732955","","Universe Effects","","","The Distance","2024","5","n","",""
"15455464","","Unprocessed","","","...and everything in between","2023","7","n","",""
"10290686","","Unprocessed","","","Artificial Void","2019","6","n","",""
"14772202","","Unprocessed","","","Boy Without a Gun","2022","6","n","",""
"16078002","","Unprocessed","","","Dark, Silent and Complete","2024","7","n","",""
"14807361","","Unprocessed","","","Gold","2022","4","n","",""
"15453158","","Unprocessed","","","Thrash","2023","6","n","",""
"16154795","The","Unsleeping","","","Справжній бедрум панк","2024","8","n","",""
"15639438","","Uragano","","","Lp1","2024","8","n","",""
"15609322","","Utopia","","","Shame","2024","3","n","",""
"16257444","","Uulliata Digir","","","Uulliata Digir","2025","9","n","",""
"15956282","","Vacuist","","","Lacerations // Strains","2024","9","n","",""
"15384157","","Vaegon","","","The Particle Eclipse","2023","6","n","",""
"10191508","","Valence","","","Cognitive Dissidents","2019","7","n","",""
"10032233","","Vale of Pnath","","","Accursed","2019","7","n","",""
"15756157","","Vale of Pnath","","","Between the Worlds of Life and Death","2024","6","n","",""
"7250899","","Vale of Pnath","","","II","2016","7","n","",""
"15725059","","Valerian Swing","","","Liminal","2024","4","n","",""
"14542913","","Valerinne","","","Ver sacrum","2024","3","n","",""
"14541650","","Vāmācāra","","","Cosmic Fires: The Enlightenment Reversed","2022","6","n","",""
"10392207","","Vanden Plas","","","The Ghost Xperiment: Awakening","2019","5","n","",""
"156418","","Various Artists","","","Jekyll &amp; Hyde [Original Broadway Cast]","1997","10","n","",""
"156420","","Various Artists","","","Jekyll &amp; Hyde [Studio Cast]","1994","10","n","",""
"9234383","","Vein","","","Errorzone","2018","4","n","",""
"14187528","","Vein.fm","","","This World Is Going to Ruin You","2022","6","n","",""
"6764290","","Vektor","","","Terminal Redux","2016","7","n","",""
"15518913","","Vemod","","","The Deepening","2024","5","n","",""
"4433442","The","Venetia Fair","","","Every Sick, Disgusting Thought We've Got in Our Brain","2013","7","n","",""
"2581566","The","Venetia Fair","","","The Circus","2009","6","n","",""
"3713875","The","Venetia Fair","","","The Pits","2011","6","n","",""
"15716223","","Venomous Echoes","","","Split Formations and Infinite Mania","2024","6","n","",""
"15775234","","VENUES","","","Transience","2024","5","n","",""
"14455093","","Venus Principle","","","Stand in Your Light","2022","7","n","",""
"14971460","","Verbal Delirium","","","Conundrum","2022","8","n","",""
"5160966","A","Verbal Equinox","","","And the Ringmaster Is Pleased to Introduce...","2013","4","n","",""
"15757544","","Verberis","","","The Apophatic Wilderness","2024","7","n","",""
"11307287","","Vermicide Violence","","","The Praxis of Prophylaxis","2020","7","n","",""
"15645618","","Verwoed","","","The Mother","2024","6","n","",""
"15809736","","Vesperine","","","Perpétuel","2024","6","n","",""
"15911102","","Victoria","","","Axioma","2024","7","n","",""
"15911098","","Victoria","","","Chronostasis","2024","8","n","",""
"10828256","","Victoria","","","Iris","2019","7","n","",""
"11915462","","Victoria","","","Kepler","2019","9","n","",""
"11497636","","Victoria","","","Modern Value","2018","8","n","",""
"14423306","","Victoria","","","Perennial","2020","8","n","",""
"15911100","","Victoria","","","Possibilia","2024","8","n","",""
"6295300","","Vidian","","","Transgressing the Horizon","2015","5","n","",""
"15406560","","Vildhjarta","","","+ den spanska känslan +","2023","3","n","",""
"10838584","","Vildhjarta","","","Måsstaden Under Vatten","2021","7","n","",""
"15934704","","Vile Rites","","","Senescence","2024","6","n","",""
"14250579","","Vile Rites","","","The Ageless","2022","7","n","",""
"15934024","","VIN","","","Ephemeral Horizons","2024","5","n","",""
"1918703","The","Vincent Black Shadow","","","El Monstruo","2008","7","n","",""
"615237","The","Vincent Black Shadow","","","Fear's in the Water","2006","7","n","",""
"15220737","","Vintersea","","","Woven Into Ashes","2023","7","n","",""
"15554795","","Vipassi","","","Lightless","2024","6","n","",""
"15210674","","Vircator","","","Bootstrap Paradox","2023","5","n","",""
"7654029","","Virvum","","","Illuminance","2016","7","n","",""
"15112648","","Viscera","","","Carcinogenesis","2023","8","n","",""
"11087897","","Viscera","","","Obsidian","2020","7","n","",""
"9197189","","Visenya","","","ILLUMIN▲TE","2018","7","n","",""
"15839685","","Vitalism","","","Anima","2024","7","n","",""
"15535752","","Vitriol","","","Suffer &amp; Become","2024","6","n","",""
"5105329","Angel","Vivaldi","","","Away With Words, Part 1","2014","8","n","",""
"15221947","Angel","Vivaldi","","","Away With Words, Pt. 2","2023","7","n","",""
"15124107","Angel","Vivaldi","","","Eight","2023","7","n","",""
"16079984","Angel","Vivaldi","","","New Country","2024","6","n","",""
"3564657","Angel","Vivaldi","","","Revelations","2008","6","n","",""
"15167114","Angel","Vivaldi","","","Six","2023","6","n","",""
"8631219","Angel","Vivaldi","","","Synapse","2017","7","n","",""
"3517529","Angel","Vivaldi","","","Universal Language","2011","10","n","",""
"6456811","","Vivienne Mort","","","Filin","2015","8","n","",""
"8416464","","Vivienne Mort","","","Rósa","2016","9","o","","CD"
"6456841","","Vivienne Mort","","","Готика","2014","10","o","","CD"
"9012286","","Vivienne Mort","","","Досвід","2018","6","o","","CD"
"6456817","","Vivienne Mort","","","Єсєнтукі LOVE","2010","8","n","",""
"8045661","","Vivienne Mort","","","Іній","2017","9","n","",""
"15993695","","Vivienne Mort","","","Перше відкриття","2020","5","n","",""
"4471637","","Vivienne Mort","","","Театр Pipinó","2013","8","n","",""
"16004975","","Vivienne Mort","","","Фата","2024","7","n","",""
"2846576","","Vladimir Bozar ‘n’ Ze Sheraf Orkestär","","","Universal Sprache","2008","8","n","",""
"15738631","","Vnder a Crvmbling Moon","","","II: Aging &amp; Formless","2024","6","n","",""
"15750735","","Vögel","","","Kallið","2024","7","n","",""
"15260061","","Void ov Nihility","","","Above the Stars of God","2023","5","n","",""
"14042248","","Voivod","","","Synchro Anarchy","2022","3","n","",""
"9459970","","VOLA","","","Applause of a Distant Crowd","2018","7","n","",""
"15912473","","VOLA","","","Break My Lying Tongue","2024","6","n","",""
"15819141","","VOLA","","","Friend of a Phantom","2024","6","n","",""
"6197422","","VOLA","","","Inmazes","2015","7","n","",""
"12617987","","VOLA","","","Witness","2021","6","n","",""
"15678800","","Volcandra","","","The Way of Ancients","2024","6","n","",""
"15499492","","Volkor X","","","The Loop","2023","6","n","",""
"11286628","","Volkor X","","","This Is Our Planet Now","2020","8","n","",""
"7373321","","Volkor X","","","This Means War","2016","8","n","",""
"15703072","","Volucrine","","","ETNA","2024","5","n","",""
"10676335","","Vomitron","","","Vomitron 2","2019","6","n","",""
"14868045","","Vorbid","","","A Swan by the Edge of Mandala","2022","8","n","",""
"15543349","","Vorga","","","Beyond the Palest Star","2024","7","n","",""
"15950479","","VOWER","","","apricity","2024","7","n","",""
